,trloss_time0,trloss_time1,trloss_time2,trloss_time3,trloss_time4,valloss_time0,valloss_time1,valloss_time2,valloss_time3,valloss_time4,trerror_time0,trerror_time1,trerror_time2,trerror_time3,trerror_time4,valerror_time0,valerror_time1,valerror_time2,valerror_time3,valerror_time4,lr001_loss,lr001_accuracy,lr001_val_loss,lr001_val_accuracy,lr02_loss,lr02_accuracy,lr02_val_loss,lr02_val_accuracy,mmt05_loss,mmt05_accuracy,mmt05_val_loss,mmt05_val_accuracy,mmt09_loss,mmt09_accuracy,mmt09_val_loss,mmt09_val_accuracy
0,0.5309058427810669,0.5416927337646484,0.5423488616943359,0.5487114787101746,0.5393375754356384,0.3512153625488281,0.3495266735553741,0.3572781383991241,0.35277259349823,0.3495004177093506,0.1426666378974914,0.1474666595458984,0.145900011062622,0.1474999785423278,0.144016683101654,0.1000000238418579,0.098900020122528,0.1029999852180481,0.0967000126838684,0.0981000065803527,1.2055593729019165,0.697783350944519,0.7479556202888489,0.8287000060081482,0.4487975835800171,0.8727999925613403,0.33419764041900635,0.9039000272750854,0.447502076625824,0.8734666705131531,0.3187292218208313,0.909500002861023,0.403197318315506,0.8822500109672546,0.3421157896518707,0.8991000056266785
1,0.3429981768131256,0.341763824224472,0.3416049182415008,0.3437908887863159,0.3426989614963531,0.3156960308551788,0.3105774521827698,0.3115918636322021,0.3144696056842804,0.3153614103794098,0.097683310508728,0.0970333218574523,0.097183346748352,0.0975833535194397,0.09701669216156,0.0899000167846679,0.087499976158142,0.0881999731063842,0.0861999988555908,0.0896000266075134,0.6530214548110962,0.8436333537101746,0.5493103265762329,0.8633999824523926,0.3185884654521942,0.9093999862670898,0.31250670552253723,0.9096999764442444,0.3166179955005646,0.9102500081062317,0.299609899520874,0.9147999882698059,0.31389909982681274,0.9112666845321655,0.29757019877433777,0.9154999852180481
2,0.3170721530914306,0.3157907128334045,0.3155709207057953,0.3166255354881286,0.3164102435111999,0.2971367537975311,0.2955080568790436,0.2983678877353668,0.3020695745944977,0.3021482229232788,0.0897499918937683,0.0897833108901977,0.0894833207130432,0.0899000167846679,0.0889999866485595,0.0842000246047973,0.0824999809265136,0.083400011062622,0.0855000019073486,0.0849000215530395,0.5288713574409485,0.8640833497047424,0.4716634750366211,0.8766000270843506,0.3004980981349945,0.9146333336830139,0.2880290448665619,0.9190000295639038,0.298658162355423,0.9155166745185852,0.28792351484298706,0.9194999933242798,0.29912522435188293,0.9154499769210815,0.3014182150363922,0.9132000207901001
3,0.3036732971668243,0.3027403354644775,0.3022695183753967,0.303470104932785,0.3030648827552795,0.2916486859321594,0.3066008985042572,0.292758584022522,0.291062980890274,0.288705050945282,0.086483359336853,0.0851500034332275,0.0850999951362609,0.0854333043098449,0.0859333276748657,0.0812000036239624,0.0860999822616577,0.0824999809265136,0.0810999870300293,0.08160001039505,0.4708724021911621,0.8740833401679993,0.43015438318252563,0.885200023651123,0.29065436124801636,0.9183499813079834,0.2882183790206909,0.9176999926567078,0.28896915912628174,0.918749988079071,0.2870901823043823,0.9194999933242798,0.29124024510383606,0.9191499948501587,0.2858291566371918,0.9229000210762024
4,0.2953845262527466,0.2944274544715881,0.2941421270370483,0.2945883572101593,0.2947825789451599,0.2901050150394439,0.2953301668167114,0.2857519388198852,0.287131130695343,0.2869972586631775,0.0829833149909973,0.0828666687011718,0.0834500193595886,0.0830000042915344,0.0830666422843933,0.0814999938011169,0.0832999944686889,0.0807999968528747,0.0792000293731689,0.0830000042915344,0.43654176592826843,0.8818166851997375,0.40309852361679077,0.8906999826431274,0.285121351480484,0.9200166463851929,0.2904868423938751,0.916700005531311,0.2826750874519348,0.9219833612442017,0.28777551651000977,0.9176999926567078,0.28836026787757874,0.9190499782562256,0.2894327640533447,0.9194999933242798
5,0.2894752323627472,0.2888693213462829,0.2880683839321136,0.2886064350605011,0.288392961025238,0.2846684157848358,0.2832550406455993,0.2908863425254822,0.2831463813781738,0.2885756194591522,0.0809999704360961,0.0817999839782714,0.0811666846275329,0.0817000269889831,0.0811833143234252,0.0799000263214111,0.0805000066757202,0.0824000239372253,0.0792000293731689,0.0814999938011169,0.4133552610874176,0.887066662311554,0.3842409551143646,0.8938999772071838,0.28045475482940674,0.9217166900634766,0.2845613360404968,0.9203000068664551,0.27914106845855713,0.9221500158309937,0.28120678663253784,0.9221000075340271,0.2890939712524414,0.9177166819572449,0.2873631715774536,0.9211000204086304
6,0.2843167185783386,0.2840606570243835,0.2832963466644287,0.2842552065849304,0.2840136289596557,0.2817255556583404,0.2809845805168152,0.2886247932910919,0.2783145606517792,0.2766855955123901,0.0797500014305114,0.0799333453178405,0.0787500143051147,0.0796999931335449,0.0800166726112365,0.0782999992370605,0.0809000134468078,0.0825999975204467,0.0792999863624572,0.0771999955177307,0.39637434482574463,0.8904500007629395,0.37023743987083435,0.8981000185012817,0.27603647112846375,0.922950029373169,0.282443642616272,0.9215999841690063,0.2747420370578766,0.9240166544914246,0.2793367803096771,0.9215999841690063,0.2856961190700531,0.9194499850273132,0.28404855728149414,0.9217000007629395
7,0.2807053029537201,0.2803207039833069,0.279757559299469,0.2797545492649078,0.2799223661422729,0.2803647220134735,0.2827785611152649,0.281512051820755,0.2801271378993988,0.2746686637401581,0.0784833431243896,0.0783500075340271,0.0779500007629394,0.078599989414215,0.0790666937828064,0.0782999992370605,0.080299973487854,0.0782999992370605,0.0796999931335449,0.0789999961853027,0.3834005892276764,0.8933500051498413,0.35963448882102966,0.900600016117096,0.273337185382843,0.9239833354949951,0.285535991191864,0.9226999878883362,0.2715955376625061,0.9243833422660828,0.2769773006439209,0.9235000014305115,0.2809363305568695,0.9213666915893555,0.28379103541374207,0.9190999865531921
8,0.2777273058891296,0.2770885229110718,0.2765491008758545,0.2773334085941314,0.2768833637237549,0.2786142230033874,0.2749900221824646,0.2840069234371185,0.2795936167240143,0.286821037530899,0.0773500204086303,0.0783833265304565,0.0767499804496765,0.0781000256538391,0.0773333311080932,0.0771999955177307,0.0776000022888183,0.0824999809265136,0.0796999931335449,0.0806999802589416,0.3729727864265442,0.8962833285331726,0.35069283843040466,0.9018999934196472,0.2712767720222473,0.9247166514396667,0.2839195728302002,0.9239000082015991,0.2695363759994507,0.9251166582107544,0.2747957110404968,0.9253000020980835,0.28056392073631287,0.9205166697502136,0.29313406348228455,0.9192000031471252
9,0.2751111388206482,0.2745172083377838,0.274084597826004,0.2745837867259979,0.2747174501419067,0.2760917842388153,0.2815696895122528,0.2765132188796997,0.2732390165328979,0.2753008604049682,0.0762833356857299,0.0771666765213012,0.0763499736785888,0.0766000151634216,0.0774499773979187,0.0777000188827514,0.0805000066757202,0.0766000151634216,0.0773000121116638,0.0774000287055969,0.3644765019416809,0.8983166813850403,0.34386560320854187,0.9039999842643738,0.26914483308792114,0.9254000186920166,0.2808407247066498,0.9210000038146973,0.2672339379787445,0.9261333346366882,0.27284109592437744,0.9226999878883362,0.27558040618896484,0.9225166440010071,0.28149500489234924,0.9229999780654907
10,0.2728123962879181,0.2723786830902099,0.272008866071701,0.2721183001995086,0.2723242044448852,0.2786817550659179,0.2779133319854736,0.2723779678344726,0.2742177844047546,0.2733999192714691,0.0757333040237426,0.0760166645050048,0.0758000016212463,0.0761333107948303,0.0759999752044677,0.0778999924659729,0.0784999728202819,0.0769000053405761,0.0762000083923339,0.0773000121116638,0.35735997557640076,0.8998166918754578,0.3375292718410492,0.9054999947547913,0.26741817593574524,0.9254000186920166,0.2903737723827362,0.9199000000953674,0.2655731737613678,0.9261666536331177,0.27749988436698914,0.9240000247955322,0.27603399753570557,0.9226833581924438,0.29364392161369324,0.9200000166893005
11,0.2707267999649048,0.2704867422580719,0.269785463809967,0.2703539729118347,0.2700799405574798,0.2728090584278106,0.2773168385028839,0.2802539467811584,0.2794203758239746,0.2708588242530823,0.0747166872024536,0.0752333402633667,0.0748833417892456,0.0755166411399841,0.0758000016212463,0.0758000016212463,0.0796999931335449,0.0759000182151794,0.0803999900817871,0.0777999758720398,0.3511543571949005,0.9012666940689087,0.3328966200351715,0.9065999984741211,0.2657416760921478,0.9268333315849304,0.2770634889602661,0.9236000180244446,0.26376208662986755,0.9274500012397766,0.27355191111564636,0.9244999885559082,0.27546221017837524,0.923383355140686,0.28877851366996765,0.9204000234603882
12,0.2688980400562286,0.2689134478569031,0.268220841884613,0.2681122124195099,0.2682220935821533,0.2786517739295959,0.2829050123691559,0.2745649218559265,0.271215409040451,0.2716519832611084,0.0743666887283325,0.0743666887283325,0.0749666690826416,0.0747833251953125,0.0749333500862121,0.078000009059906,0.0774000287055969,0.0784999728202819,0.0792999863624572,0.0781999826431274,0.34586378931999207,0.902899980545044,0.32813572883605957,0.9085999727249146,0.26390746235847473,0.9266833066940308,0.2934407591819763,0.9186000227928162,0.26285621523857117,0.9266499876976013,0.28125566244125366,0.921500027179718,0.27810347080230713,0.921750009059906,0.28009870648384094,0.9212999939918518
13,0.2675407826900482,0.2668761610984802,0.2661424577236175,0.2672483623027801,0.2669594883918762,0.2695440351963043,0.2745801508426666,0.2793371677398681,0.2739470601081848,0.2692501842975616,0.0740166902542114,0.0738666653633117,0.0739333629608154,0.0743833184242248,0.0747333168983459,0.0758000016212463,0.0760999917984008,0.0781999826431274,0.0770000219345092,0.0769000053405761,0.3412034809589386,0.9037666916847229,0.3239278495311737,0.9093000292778015,0.26313158869743347,0.9268500208854675,0.26860398054122925,0.9254999756813049,0.2614462077617645,0.9276333451271057,0.26940369606018066,0.925000011920929,0.27320802211761475,0.9230333566665649,0.281282514333725,0.9225999712944031
14,0.2654274404048919,0.2656945884227752,0.2651546597480774,0.265451967716217,0.2655098736286163,0.2784637808799743,0.2763601839542389,0.275944173336029,0.2787854671478271,0.2718429863452911,0.0731499791145324,0.073199987411499,0.0735666751861572,0.0740833282470703,0.0739333629608154,0.0803999900817871,0.0769000053405761,0.0776000022888183,0.0784000158309936,0.0788999795913696,0.33696746826171875,0.9047666788101196,0.32099220156669617,0.909600019454956,0.2608383595943451,0.9278166890144348,0.2944042384624481,0.9146000146865845,0.25993242859840393,0.9286999702453613,0.27608561515808105,0.9215999841690063,0.2725892663002014,0.923883318901062,0.2863140404224396,0.9217000007629395
15,0.2647866308689117,0.2639956176280975,0.2647452354431152,0.2644720375537872,0.2641035914421081,0.2804348766803741,0.2719312310218811,0.2742165625095367,0.2756935656070709,0.2736908793449402,0.0736500024795532,0.0732166767120361,0.0735333561897277,0.0729666948318481,0.0735166668891906,0.078599989414215,0.0771999955177307,0.0756999850273132,0.0752999782562255,0.0764999985694885,0.333264023065567,0.9057833552360535,0.3177524507045746,0.9100000262260437,0.2610976994037628,0.9273166656494141,0.2886272668838501,0.9200000166893005,0.25928452610969543,0.9286333322525024,0.28298673033714294,0.9215999841690063,0.2697758078575134,0.9245166778564453,0.2813660800457001,0.9217000007629395
16,0.2630821168422699,0.262813925743103,0.2624610662460327,0.263406366109848,0.26300910115242,0.2732316553592682,0.2754060924053192,0.26901575922966,0.2758987545967102,0.2695069313049316,0.0728833079338073,0.0728833079338073,0.0728833079338073,0.0725166797637939,0.0732499957084655,0.078000009059906,0.0781999826431274,0.0753999948501586,0.078000009059906,0.0764999985694885,0.32981812953948975,0.9068999886512756,0.315345823764801,0.911899983882904,0.2592669129371643,0.9283000230789185,0.2799159288406372,0.9193999767303467,0.25774049758911133,0.9284666776657104,0.2745392918586731,0.921999990940094,0.2707589864730835,0.9234833121299744,0.2945464253425598,0.9193999767303467
17,0.2621535658836365,0.2620100080966949,0.2617025077342987,0.2616779804229736,0.2617978751659393,0.271452933549881,0.2729294300079345,0.2685893177986145,0.2727024555206299,0.2764579355716705,0.0725166797637939,0.072616696357727,0.0720499753952026,0.0724833607673645,0.0725499987602233,0.0769000053405761,0.0773000121116638,0.0759000182151794,0.0756000280380249,0.0771999955177307,0.3268369436264038,0.9075666666030884,0.3125391900539398,0.911899983882904,0.2585892379283905,0.9290666580200195,0.27638620138168335,0.9212999939918518,0.2569463551044464,0.9291666746139526,0.2731141149997711,0.9223999977111816,0.26722338795661926,0.9251999855041504,0.2949686646461487,0.9168999791145325
18,0.261093258857727,0.2609064877033233,0.2601126134395599,0.2607244849205017,0.260495662689209,0.2757714986801147,0.2740079462528229,0.2718906700611114,0.2708592414855957,0.2698517441749573,0.0722166895866394,0.07191663980484,0.0722166895866394,0.0727499723434448,0.0721833109855651,0.076300024986267,0.078000009059906,0.0760999917984008,0.076300024986267,0.0769000053405761,0.32395175099372864,0.9081833362579346,0.31067022681236267,0.9122999906539917,0.2578153908252716,0.9281166791915894,0.27862364053726196,0.9226999878883362,0.25634410977363586,0.9285500049591064,0.28065064549446106,0.921500027179718,0.2666846215724945,0.9251166582107544,0.28014615178108215,0.9229999780654907
19,0.2602114975452423,0.2596596777439117,0.2594591379165649,0.2599233090877533,0.2600157260894775,0.2770555913448334,0.2768379151821136,0.2742638885974884,0.2807713747024536,0.2774831354618072,0.0724499821662902,0.0720499753952026,0.0720000267028808,0.07191663980484,0.0719000101089477,0.0777999758720398,0.0788999795913696,0.0769000053405761,0.078599989414215,0.0807999968528747,0.32141929864883423,0.9090499877929688,0.30834051966667175,0.9124000072479248,0.2569884657859802,0.9282500147819519,0.2929011881351471,0.9190000295639038,0.25529229640960693,0.9287999868392944,0.2742823362350464,0.9236999750137329,0.2680036425590515,0.9254000186920166,0.28479570150375366,0.9203000068664551
20,0.2591879665851593,0.2590654492378235,0.2587737143039703,0.2588785290718078,0.2588941752910614,0.2761043310165405,0.2707609236240387,0.2688651084899902,0.2688654065132141,0.26861172914505,0.0714499950408935,0.0715333223342895,0.071566641330719,0.0717499852180481,0.0717499852180481,0.076799988746643,0.0766999721527099,0.0748000144958496,0.074999988079071,0.0748999714851379,0.31900444626808167,0.9102333188056946,0.30664879083633423,0.9144999980926514,0.25609156489372253,0.9293166399002075,0.2864248752593994,0.9193000197410583,0.25501641631126404,0.9300500154495239,0.27920588850975037,0.9235000014305115,0.26787951588630676,0.9251499772071838,0.29776325821876526,0.9205999970436096
21,0.2584949731826782,0.2579196393489837,0.2582473754882812,0.2582791447639465,0.2578771412372589,0.2711444199085235,0.2705714404582977,0.27034991979599,0.2749657332897186,0.2726175785064697,0.0710166692733764,0.0705833435058593,0.0712500214576721,0.0716999769210815,0.0716999769210815,0.0766999721527099,0.0755000114440918,0.0748999714851379,0.0788000226020813,0.076300024986267,0.31683453917503357,0.9103833436965942,0.30469009280204773,0.9138000011444092,0.2555319666862488,0.9292333126068115,0.27853813767433167,0.9225000143051147,0.2538073658943176,0.9294666647911072,0.2734872102737427,0.9257000088691711,0.26658421754837036,0.924916684627533,0.2959537208080292,0.9187999963760376
