,trloss_time0,trloss_time1,trloss_time2,trloss_time3,trloss_time4,valloss_time0,valloss_time1,valloss_time2,valloss_time3,valloss_time4,trerror_time0,trerror_time1,trerror_time2,trerror_time3,trerror_time4,valerror_time0,valerror_time1,valerror_time2,valerror_time3,valerror_time4,lr001_loss,lr001_accuracy,lr001_val_loss,lr001_val_accuracy,lr02_loss,lr02_accuracy,lr02_val_loss,lr02_val_accuracy,mmt05_loss,mmt05_accuracy,mmt05_val_loss,mmt05_val_accuracy,mmt09_loss,mmt09_accuracy,mmt09_val_loss,mmt09_val_accuracy
0,0.5496959686279297,0.5611108541488647,0.5391418933868408,0.5549057722091675,0.5530248880386353,0.3643355369567871,0.3350835740566253,0.397659420967102,0.3407790064811706,0.3279567658901214,0.1571833491325378,0.161483347415924,0.1567166447639465,0.1611499786376953,0.1583333611488342,0.1143000125885009,0.0985000133514404,0.1287999749183654,0.0986999869346618,0.0974000096321106,1.5200387239456177,0.6621666550636292,0.6811608672142029,0.8463000059127808,0.4821914732456207,0.8581833243370056,0.2807182967662811,0.9169999957084656,0.4462194442749023,0.8702666759490967,0.2887613475322723,0.9150999784469604,0.2995114326477051,0.9158666729927064,0.0976239889860153,0.9706000089645386
1,0.3136856853961944,0.3339100182056427,0.3259666562080383,0.3182036578655243,0.3077316284179687,0.279278963804245,0.2800875008106231,0.2959437370300293,0.2786873877048492,0.2845959365367889,0.0927666425704956,0.0996000170707702,0.0970666408538818,0.0944833159446716,0.0913500189781189,0.0831999778747558,0.0792000293731689,0.0863000154495239,0.0800999999046325,0.086899995803833,0.5367431640625,0.8619333505630493,0.4237340688705444,0.8859000205993652,0.2226496487855911,0.9360166788101196,0.1862966269254684,0.9433000087738036,0.2465923875570297,0.9284666776657104,0.2047504931688308,0.9383000135421752,0.0848310738801956,0.9753999710083008,0.0694089382886886,0.978600025177002
2,0.2629432380199432,0.2916237115859985,0.2761180698871612,0.2698428928852081,0.2551940083503723,0.2190108895301818,0.2533085346221924,0.2426821738481521,0.2487226575613021,0.2514243721961975,0.0762000083923339,0.0859500169754028,0.0809500217437744,0.0792499780654907,0.0739333629608154,0.0629000067710876,0.0715000033378601,0.0669999718666076,0.0728999972343444,0.0735999941825866,0.4132991135120392,0.8838499784469604,0.364345908164978,0.8996999859809875,0.1490587741136551,0.9588666558265686,0.1176958382129669,0.9679999947547911,0.1675081104040146,0.9532166719436646,0.1353022903203964,0.9611999988555908,0.0644949153065681,0.9815333485603333,0.0574512556195259,0.980400025844574
3,0.2173870950937271,0.2501207888126373,0.2347422987222671,0.2248248010873794,0.2080190777778625,0.180716797709465,0.2709673047065735,0.214918315410614,0.2024890631437301,0.1803536862134933,0.0623000264167785,0.0722666382789611,0.0676833391189575,0.0646166801452636,0.0588833093643188,0.0503000020980834,0.0802000164985656,0.0580000281333923,0.0611000061035156,0.0514000058174133,0.3729690611362457,0.8929833173751831,0.338818609714508,0.9064000248908995,0.1131984293460846,0.9692166447639464,0.0966902896761894,0.9724000096321106,0.1225517690181732,0.9665166735649108,0.1020343601703643,0.971400022506714,0.0536114498972892,0.9841499924659728,0.0563762746751308,0.9810000061988832
4,0.178629994392395,0.2143594026565551,0.1942620277404785,0.1840847283601761,0.1720207780599594,0.1591265201568603,0.206541895866394,0.1722768545150756,0.1720202565193176,0.1559643000364303,0.050516664981842,0.0610666871070861,0.0545166730880737,0.0519666671752929,0.0488166809082031,0.046500027179718,0.059000015258789,0.0494999885559082,0.0475000143051147,0.0450999736785888,0.3517926335334778,0.8981999754905701,0.3248874545097351,0.9092000126838684,0.0943054631352424,0.9739333391189576,0.0831483528017997,0.9757999777793884,0.0998116284608841,0.9724000096321106,0.0879480615258216,0.9742000102996826,0.0477620624005794,0.98580002784729,0.0516930185258388,0.9830999970436096
5,0.1494584828615188,0.1803690195083618,0.1614831238985061,0.1549611985683441,0.1457416713237762,0.1306265145540237,0.1616181135177612,0.1686429679393768,0.138255700469017,0.133474126458168,0.0408999919891357,0.0500333309173584,0.0445666909217834,0.0431500077247619,0.0403333306312561,0.0378999710083007,0.0476999878883361,0.0479999780654907,0.0393000245094299,0.0392000079154968,0.337978184223175,0.902233362197876,0.3117560744285583,0.9121999740600586,0.082529217004776,0.977583348751068,0.0740654021501541,0.977400004863739,0.0859863013029098,0.9763500094413756,0.076844647526741,0.9769999980926514,0.0422251746058464,0.9869999885559082,0.0526120923459529,0.9830999970436096
6,0.1275416761636734,0.1518770009279251,0.1374550461769104,0.1330988854169845,0.1274163872003555,0.1121187657117843,0.1376912593841552,0.1299072802066803,0.1261081844568252,0.1122234389185905,0.0345666408538818,0.0426333546638488,0.0374666452407836,0.036816656589508,0.0355166792869567,0.0296000242233276,0.040499985218048,0.0364999771118164,0.0365999937057495,0.0307999849319458,0.3274266421794891,0.9057833552360536,0.303418755531311,0.91430002450943,0.0734792947769165,0.9797666668891908,0.0700845792889595,0.9781000018119812,0.0762316584587097,0.9785666465759276,0.0705852210521698,0.9779000282287598,0.0368533097207546,0.9893166422843932,0.0530374161899089,0.9837999939918518
7,0.1124376431107521,0.1306779384613037,0.1199879124760627,0.116840586066246,0.1145441159605979,0.1121602430939674,0.1203682273626327,0.1109177768230438,0.1176825687289238,0.1016821190714836,0.0303333401679992,0.0350499749183654,0.0326666831970214,0.0320500135421752,0.0318999886512756,0.0325999855995178,0.0333999991416931,0.0303000211715698,0.03329998254776,0.0278999805450439,0.3194262683391571,0.9076166749000548,0.2985679507255554,0.9150999784469604,0.0679748579859733,0.9807833433151244,0.0756255388259887,0.9763000011444092,0.0694503188133239,0.9802500009536744,0.0744513124227523,0.9767000079154968,0.0339985936880111,0.9898333549499512,0.0496422238647937,0.9843000173568726
8,0.1012991592288017,0.1149924993515014,0.1068983450531959,0.1054823398590087,0.1042504608631134,0.1139639541506767,0.1058485507965087,0.1019500270485878,0.1077440902590751,0.0962177217006683,0.0271999835968017,0.0308499932289123,0.0289333462715148,0.0292166471481323,0.0285833477973938,0.0327000021934509,0.0296999812126159,0.0278999805450439,0.0307000279426574,0.0289000272750854,0.3125720918178558,0.9097999930381776,0.2915992438793182,0.9161999821662904,0.0631224289536476,0.9819999933242798,0.0815748199820518,0.9743000268936156,0.0642100945115089,0.9817000031471252,0.0737781152129173,0.9757999777793884,0.029720926657319,0.9913166761398317,0.0501138158142566,0.9842000007629396
9,0.0927143618464469,0.1034938767552375,0.0973241701722145,0.0966922491788864,0.0963831469416618,0.0862056389451026,0.0995706245303154,0.0905195996165275,0.0928863063454628,0.098149374127388,0.0248666405677795,0.0279333591461181,0.0261666774749755,0.0264999866485595,0.0266666412353515,0.0253000259399414,0.0285000205039978,0.0260000228881835,0.0274000167846679,0.0289000272750854,0.3068402111530304,0.911899983882904,0.2872129380702972,0.91839998960495,0.0593909099698066,0.9833999872207642,0.0610728226602077,0.9804999828338624,0.0602799803018569,0.9830499887466432,0.0588089674711227,0.9811999797821044,0.0277839861810207,0.9919333457946776,0.0526927076280117,0.9846000075340272
